,type,name,created_at,Hash,Add,Del,Files,Vuln
0,Commit,cacalabs_libcaca,2021-12-07 09:03:53,f42aa68fc798db63b7b2a789ae8cf5b90b57b752,13.0,3.0,1.0,0.0
1,Commit,cacalabs_libcaca,2021-12-07 08:50:02,bd2cff9e94cd71807f692aab89a40266009e52a7,15.0,15.0,6.0,0.0
2,Commit,cacalabs_libcaca,2021-12-07 08:45:52,9a0ebef8d7d78bd32737ba45afc28d260fd1616b,1.0,1.0,1.0,0.0
3,Commit,cacalabs_libcaca,2021-10-19 13:58:30,373c88b9890e67bde91e6acb8f1c442e847d1203,0.0,0.0,0.0,0.0
4,Commit,cacalabs_libcaca,2021-10-19 13:58:25,d5c7775113e61dc23254fa8a986469f83f12b8c5,13.0,12.0,3.0,0.0
5,Commit,cacalabs_libcaca,2021-10-19 13:53:47,a7355c49cf6c98263bb33db988d30aa562a7dc26,0.0,0.0,0.0,0.0
6,Commit,cacalabs_libcaca,2021-10-19 13:50:32,a18e28d43e5e0cd58e6cecd25dfe4f247a39027a,35.0,31.0,17.0,0.0
7,Commit,cacalabs_libcaca,2021-10-19 13:42:08,a8b9877080fff47b1af61266211fdc60c76f8036,1.0,1.0,1.0,0.0
8,Commit,cacalabs_libcaca,2021-10-19 13:25:54,96ff990d5e7cda59c73ab1d5bb77ff0c6e3b34f3,37.0,24.0,8.0,0.0
9,Commit,cacalabs_libcaca,2021-10-19 13:24:27,b7d7a7a35c7d0f737494c04bc68e51358a784de7,1.0,4.0,1.0,0.0
10,Commit,cacalabs_libcaca,2021-10-19 12:43:52,d94dec49b1f3bae1867027d12dbe0f95223c53c9,349.0,129.0,1.0,0.0
11,Commit,cacalabs_libcaca,2021-10-19 10:39:21,a15ba999d548f5e6d7537b725ea2275dc176f6f9,7.0,1.0,1.0,0.0
12,Commit,cacalabs_libcaca,2021-10-19 10:39:21,f0f144be626b49e939ee132fe8d3a9dd3ac0d7fb,18.0,0.0,1.0,0.0
13,Commit,cacalabs_libcaca,2021-10-19 10:39:21,5957d69900c7ab25fee1d875b1c0d751f7688b11,27.0,24.0,6.0,0.0
14,Commit,cacalabs_libcaca,2021-10-19 09:44:45,b4b4a473cd34fb2ad96ff36872f370421cb24b5a,4.0,1.0,1.0,0.0
15,Commit,cacalabs_libcaca,2021-10-19 09:44:39,ac56185be223c57c8a9f63c18a6211d8cdb1dbd6,1.0,1.0,1.0,0.0
16,Commit,cacalabs_libcaca,2021-10-19 09:44:17,ab04483ee1a846d6b74b2e6248e980152baec3f6,25.0,9.0,1.0,0.0
17,Commit,cacalabs_libcaca,2021-10-19 08:24:27,c807fbb878209f74829f9910da4c134fd462e1a4,198.0,1236.0,26.0,0.0
18,Commit,cacalabs_libcaca,2021-02-26 11:41:10,e4968ba6e93e9fd35429eb16895c785c51072015,42.0,14.0,3.0,0.0
